
"{'loss': 0.41109752655029297, 'acc': 0.8049024939537048, 'val_loss': 0.28428977727890015, 'val_acc': 0.8854889160886713, 'val_aupr': 0.9349429055574002, 'val_auc': 0.9478952671050007, 'val_f1': 0.8881806108897743, 'kfold': 4, 'epoch_count': 1}"
"{'loss': 0.23080429434776306, 'acc': 0.9093103408813477, 'val_loss': 0.23368386924266815, 'val_acc': 0.9068407452740378, 'val_aupr': 0.9547363749897163, 'val_auc': 0.9642102781225382, 'val_f1': 0.9082875886999598, 'kfold': 4, 'epoch_count': 2}"
"{'loss': 0.14865738153457642, 'acc': 0.9475581049919128, 'val_loss': 0.23402543365955353, 'val_acc': 0.9144566843465253, 'val_aupr': 0.9576664057564289, 'val_auc': 0.9666250808633392, 'val_f1': 0.9151948227045975, 'kfold': 4, 'epoch_count': 3}"
"{'loss': 0.09582500159740448, 'acc': 0.968143880367279, 'val_loss': 0.2505934238433838, 'val_acc': 0.9154086767305861, 'val_aupr': 0.9558415708519692, 'val_auc': 0.9656761018573266, 'val_f1': 0.9168004280363832, 'kfold': 4, 'epoch_count': 4}"
"{'loss': 0.06729567050933838, 'acc': 0.9794481992721558, 'val_loss': 0.2807592749595642, 'val_acc': 0.9141846865225078, 'val_aupr': 0.9566445227170611, 'val_auc': 0.965852625121406, 'val_f1': 0.9160122454412354, 'kfold': 4, 'epoch_count': 5}"
"{'loss': 0.05636199563741684, 'acc': 0.9837319850921631, 'val_loss': 0.2988853454589844, 'val_acc': 0.9068407452740378, 'val_aupr': 0.9554173313499336, 'val_auc': 0.9638313375698917, 'val_f1': 0.9073447856080076, 'kfold': 4, 'epoch_count': 6}"
"{'loss': 0.04559928923845291, 'acc': 0.9876587390899658, 'val_loss': 0.3232590854167938, 'val_acc': 0.9072487420100639, 'val_aupr': 0.9497691110162871, 'val_auc': 0.961573230668705, 'val_f1': 0.9084563758389262, 'kfold': 4, 'epoch_count': 7}"
"{'loss': 0.042411405593156815, 'acc': 0.9881007075309753, 'val_loss': 0.33662259578704834, 'val_acc': 0.9079287365701074, 'val_aupr': 0.9508090612102233, 'val_auc': 0.9616819115886265, 'val_f1': 0.9095282640652145, 'kfold': 4, 'epoch_count': 8}"
"{'loss': 0.40553975105285645, 'acc': 0.8088632822036743, 'val_loss': 0.2858491539955139, 'val_acc': 0.8844009247926017, 'val_aupr': 0.936659501528706, 'val_auc': 0.9488507843312783, 'val_f1': 0.8889759665621735, 'kfold': 5, 'epoch_count': 1}"
"{'loss': 0.2161644995212555, 'acc': 0.9176398515701294, 'val_loss': 0.2446644902229309, 'val_acc': 0.9094247246022031, 'val_aupr': 0.9513840965064155, 'val_auc': 0.9635014622749345, 'val_f1': 0.9087171052631579, 'kfold': 5, 'epoch_count': 2}"
"{'loss': 0.10650856047868729, 'acc': 0.964897096157074, 'val_loss': 0.27300748229026794, 'val_acc': 0.9092887256901945, 'val_aupr': 0.9495544470997942, 'val_auc': 0.9615097646525276, 'val_f1': 0.9099257258609047, 'kfold': 5, 'epoch_count': 3}"
"{'loss': 0.06779137253761292, 'acc': 0.9803661704063416, 'val_loss': 0.28499579429626465, 'val_acc': 0.9106487148102815, 'val_aupr': 0.9527453530455212, 'val_auc': 0.9635186633334838, 'val_f1': 0.9111321520357095, 'kfold': 5, 'epoch_count': 4}"
"{'loss': 0.05010070651769638, 'acc': 0.9869617819786072, 'val_loss': 0.32026371359825134, 'val_acc': 0.906296749626003, 'val_aupr': 0.9473015442270163, 'val_auc': 0.9610077896750739, 'val_f1': 0.9080965719621182, 'kfold': 5, 'epoch_count': 5}"
"{'loss': 0.04198008030653, 'acc': 0.9891716241836548, 'val_loss': 0.3162047863006592, 'val_acc': 0.9080647354821162, 'val_aupr': 0.9490849461629459, 'val_auc': 0.9620884970417878, 'val_f1': 0.9092860976918947, 'kfold': 5, 'epoch_count': 6}"
"{'loss': 0.03684792295098305, 'acc': 0.9900385737419128, 'val_loss': 0.30380135774612427, 'val_acc': 0.909968720250238, 'val_aupr': 0.9524193989301615, 'val_auc': 0.9639373703909486, 'val_f1': 0.9099564744287268, 'kfold': 5, 'epoch_count': 7}"
"{'loss': 0.03208110108971596, 'acc': 0.9906845688819885, 'val_loss': 0.3155633509159088, 'val_acc': 0.9113287093703251, 'val_aupr': 0.9521261521075574, 'val_auc': 0.9635505870184906, 'val_f1': 0.9122712594187298, 'kfold': 5, 'epoch_count': 8}"
"{'loss': 0.03020598366856575, 'acc': 0.9909395575523376, 'val_loss': 0.36881953477859497, 'val_acc': 0.9020807833537332, 'val_aupr': 0.9488487541412716, 'val_auc': 0.961694056423911, 'val_f1': 0.9047619047619048, 'kfold': 5, 'epoch_count': 9}"
"{'loss': 0.028234180063009262, 'acc': 0.991126537322998, 'val_loss': 0.3695920705795288, 'val_acc': 0.902624779001768, 'val_aupr': 0.9490391477732948, 'val_auc': 0.9610650525538579, 'val_f1': 0.9056156076983917, 'kfold': 5, 'epoch_count': 10}"
"{'loss': 0.027013912796974182, 'acc': 0.9907525181770325, 'val_loss': 0.4085296392440796, 'val_acc': 0.8986808105535156, 'val_aupr': 0.9458967217991082, 'val_auc': 0.9588728978641835, 'val_f1': 0.9006799093454205, 'kfold': 5, 'epoch_count': 11}"
"{'loss': 0.02522483840584755, 'acc': 0.9909055233001709, 'val_loss': 0.4149819016456604, 'val_acc': 0.898000815993472, 'val_aupr': 0.9478317568273786, 'val_auc': 0.960337799196692, 'val_f1': 0.9005305039787799, 'kfold': 5, 'epoch_count': 12}"
"{'loss': 0.3667113780975342, 'acc': 0.8297463655471802, 'val_loss': 0.24946178495883942, 'val_acc': 0.9027740005439217, 'val_aupr': 0.9528208637575871, 'val_auc': 0.9602747303927063, 'val_f1': 0.9058839015400817, 'kfold': 1, 'epoch_count': 1}"
"{'loss': 0.15224002301692963, 'acc': 0.9454984068870544, 'val_loss': 0.23082156479358673, 'val_acc': 0.9112047865107424, 'val_aupr': 0.9590449171977987, 'val_auc': 0.9668817857756669, 'val_f1': 0.9127588510354041, 'kfold': 1, 'epoch_count': 2}"
"{'loss': 0.08285532146692276, 'acc': 0.9745001792907715, 'val_loss': 0.27043771743774414, 'val_acc': 0.9071253739461518, 'val_aupr': 0.95471911689744, 'val_auc': 0.9620184484833904, 'val_f1': 0.9108005746375865, 'kfold': 1, 'epoch_count': 3}"
"{'loss': 0.05882815644145012, 'acc': 0.9830001592636108, 'val_loss': 0.29178160429000854, 'val_acc': 0.9097090019037258, 'val_aupr': 0.9548947290874529, 'val_auc': 0.9629576524761004, 'val_f1': 0.9137662337662337, 'kfold': 1, 'epoch_count': 4}"
"{'loss': 0.04793529585003853, 'acc': 0.9873861074447632, 'val_loss': 0.2742063105106354, 'val_acc': 0.9106608648354637, 'val_aupr': 0.9568398662024448, 'val_auc': 0.9637075655620911, 'val_f1': 0.912621359223301, 'kfold': 1, 'epoch_count': 5}"
"{'loss': 0.04238748922944069, 'acc': 0.988253116607666, 'val_loss': 0.3484329283237457, 'val_acc': 0.902638020125102, 'val_aupr': 0.9547609391772647, 'val_auc': 0.9598156157858481, 'val_f1': 0.9065030033951423, 'kfold': 1, 'epoch_count': 6}"
"{'loss': 0.03623640164732933, 'acc': 0.989375114440918, 'val_loss': 0.3756466805934906, 'val_acc': 0.9003263530051673, 'val_aupr': 0.9524017935219287, 'val_auc': 0.9595695413063684, 'val_f1': 0.9046937979456507, 'kfold': 1, 'epoch_count': 7}"
"{'loss': 0.37917840480804443, 'acc': 0.8227684497833252, 'val_loss': 0.267926424741745, 'val_acc': 0.8918808649530804, 'val_aupr': 0.9425529620410238, 'val_auc': 0.9543321510641164, 'val_f1': 0.8950217879308069, 'kfold': 2, 'epoch_count': 1}"
"{'loss': 0.17818522453308105, 'acc': 0.9318680167198181, 'val_loss': 0.2272479385137558, 'val_acc': 0.9129606963144294, 'val_aupr': 0.956886612701836, 'val_auc': 0.9674313314659693, 'val_f1': 0.9145299145299145, 'kfold': 2, 'epoch_count': 2}"
"{'loss': 0.09177439659833908, 'acc': 0.9698267579078674, 'val_loss': 0.27941086888313293, 'val_acc': 0.9077927376580988, 'val_aupr': 0.9580566404998921, 'val_auc': 0.9652988818011924, 'val_f1': 0.9098643977665515, 'kfold': 2, 'epoch_count': 3}"
"{'loss': 0.06169609725475311, 'acc': 0.9819810390472412, 'val_loss': 0.28940704464912415, 'val_acc': 0.9087447300421596, 'val_aupr': 0.9586127914250047, 'val_auc': 0.966700810424093, 'val_f1': 0.9111375976691829, 'kfold': 2, 'epoch_count': 4}"
"{'loss': 0.04851461946964264, 'acc': 0.9869957566261292, 'val_loss': 0.3151108920574188, 'val_acc': 0.909016727866177, 'val_aupr': 0.955842243053158, 'val_auc': 0.9636115217240121, 'val_f1': 0.9103337354242059, 'kfold': 2, 'epoch_count': 5}"
"{'loss': 0.04058483615517616, 'acc': 0.9881007075309753, 'val_loss': 0.3736085891723633, 'val_acc': 0.9004487964096287, 'val_aupr': 0.9535908042295582, 'val_auc': 0.9612405836473968, 'val_f1': 0.9031489812119609, 'kfold': 2, 'epoch_count': 6}"
"{'loss': 0.03730802983045578, 'acc': 0.9891036152839661, 'val_loss': 0.3284086585044861, 'val_acc': 0.9009927920576636, 'val_aupr': 0.9549106100895031, 'val_auc': 0.9625738548339126, 'val_f1': 0.9034994697773066, 'kfold': 2, 'epoch_count': 7}"
"{'loss': 0.36950090527534485, 'acc': 0.8251312971115112, 'val_loss': 0.23789352178573608, 'val_acc': 0.9064327485380117, 'val_aupr': 0.9599969891042506, 'val_auc': 0.9648612267092808, 'val_f1': 0.9081932212436616, 'kfold': 3, 'epoch_count': 1}"
"{'loss': 0.14970068633556366, 'acc': 0.9455352425575256, 'val_loss': 0.23571740090847015, 'val_acc': 0.9135046919624643, 'val_aupr': 0.9596181042064775, 'val_auc': 0.9669531651703639, 'val_f1': 0.9158507541677692, 'kfold': 3, 'epoch_count': 2}"
"{'loss': 0.08104725182056427, 'acc': 0.9748755097389221, 'val_loss': 0.26404833793640137, 'val_acc': 0.9113287093703251, 'val_aupr': 0.9605916879390773, 'val_auc': 0.9666792437475262, 'val_f1': 0.9134360063728094, 'kfold': 3, 'epoch_count': 3}"
"{'loss': 0.05831364542245865, 'acc': 0.9835959672927856, 'val_loss': 0.26393476128578186, 'val_acc': 0.9122807017543859, 'val_aupr': 0.961239238258011, 'val_auc': 0.9666491697277061, 'val_f1': 0.9139885318042407, 'kfold': 3, 'epoch_count': 4}"
"{'loss': 0.04736519604921341, 'acc': 0.9870127439498901, 'val_loss': 0.312396377325058, 'val_acc': 0.9023527811777505, 'val_aupr': 0.9547205861381455, 'val_auc': 0.9620020123329375, 'val_f1': 0.9047997878546805, 'kfold': 3, 'epoch_count': 5}"
"{'loss': 0.0402531735599041, 'acc': 0.9886956810951233, 'val_loss': 0.32371652126312256, 'val_acc': 0.9052087583299333, 'val_aupr': 0.9529314777697852, 'val_auc': 0.9623382272974443, 'val_f1': 0.907128580946036, 'kfold': 3, 'epoch_count': 6}"
"{'loss': 0.035411152988672256, 'acc': 0.9899026155471802, 'val_loss': 0.3514770567417145, 'val_acc': 0.9058887528899768, 'val_aupr': 0.9526350047499033, 'val_auc': 0.9610256979355091, 'val_f1': 0.9078070876632027, 'kfold': 3, 'epoch_count': 7}"
"{'loss': 0.38235920667648315, 'acc': 0.8187736868858337, 'val_loss': 0.2576344609260559, 'val_acc': 0.8993608051135591, 'val_aupr': 0.9516289620437695, 'val_auc': 0.9589886916238214, 'val_f1': 0.9018567639257296, 'kfold': 4, 'epoch_count': 1}"
"{'loss': 0.18840989470481873, 'acc': 0.9269723296165466, 'val_loss': 0.22139380872249603, 'val_acc': 0.9140486876104991, 'val_aupr': 0.9637368778821227, 'val_auc': 0.9700345495482763, 'val_f1': 0.9146176708997569, 'kfold': 4, 'epoch_count': 2}"
"{'loss': 0.09740352630615234, 'acc': 0.967242956161499, 'val_loss': 0.2587917745113373, 'val_acc': 0.9107847137222902, 'val_aupr': 0.9594491814119585, 'val_auc': 0.9666850460278306, 'val_f1': 0.9116379310344828, 'kfold': 4, 'epoch_count': 3}"
"{'loss': 0.06305635720491409, 'acc': 0.9806381464004517, 'val_loss': 0.27200037240982056, 'val_acc': 0.9141846865225078, 'val_aupr': 0.9605905442620145, 'val_auc': 0.9677795935958422, 'val_f1': 0.9153133807542612, 'kfold': 4, 'epoch_count': 4}"
"{'loss': 0.04935340955853462, 'acc': 0.9854998588562012, 'val_loss': 0.3133033812046051, 'val_acc': 0.9102407180742554, 'val_aupr': 0.9600609864604034, 'val_auc': 0.9658799900483567, 'val_f1': 0.9115281501340483, 'kfold': 4, 'epoch_count': 5}"
"{'loss': 0.042692337185144424, 'acc': 0.9878457188606262, 'val_loss': 0.29979079961776733, 'val_acc': 0.9091527267781858, 'val_aupr': 0.9569626570952274, 'val_auc': 0.965057728855607, 'val_f1': 0.9077857537272225, 'kfold': 4, 'epoch_count': 6}"
"{'loss': 0.03717028722167015, 'acc': 0.9888656735420227, 'val_loss': 0.36370396614074707, 'val_acc': 0.9052087583299333, 'val_aupr': 0.9550986909368069, 'val_auc': 0.9624825709339493, 'val_f1': 0.9063046108347896, 'kfold': 4, 'epoch_count': 7}"
"{'loss': 0.3720308542251587, 'acc': 0.8258282542228699, 'val_loss': 0.2518886923789978, 'val_acc': 0.8955528355773154, 'val_aupr': 0.9543154658091427, 'val_auc': 0.9611524621321438, 'val_f1': 0.8963842417701025, 'kfold': 5, 'epoch_count': 1}"
"{'loss': 0.15549784898757935, 'acc': 0.942832350730896, 'val_loss': 0.2291106879711151, 'val_acc': 0.913640690874473, 'val_aupr': 0.9607619855784657, 'val_auc': 0.9673791281831332, 'val_f1': 0.9160163999470969, 'kfold': 5, 'epoch_count': 2}"
"{'loss': 0.08227686583995819, 'acc': 0.9744505286216736, 'val_loss': 0.2653016448020935, 'val_acc': 0.9102407180742554, 'val_aupr': 0.9586841947353402, 'val_auc': 0.9652445334216593, 'val_f1': 0.9138381201044387, 'kfold': 5, 'epoch_count': 3}"
"{'loss': 0.05897277221083641, 'acc': 0.982865035533905, 'val_loss': 0.2986508905887604, 'val_acc': 0.908608731130151, 'val_aupr': 0.9584031717592225, 'val_auc': 0.9638827543154393, 'val_f1': 0.9120188531029065, 'kfold': 5, 'epoch_count': 4}"
"{'loss': 0.0483686625957489, 'acc': 0.9865707755088806, 'val_loss': 0.2974754869937897, 'val_acc': 0.9102407180742554, 'val_aupr': 0.9568086189122502, 'val_auc': 0.9630396389644426, 'val_f1': 0.9130892810113247, 'kfold': 5, 'epoch_count': 5}"
"{'loss': 0.041159771382808685, 'acc': 0.9882706999778748, 'val_loss': 0.34399089217185974, 'val_acc': 0.9028967768257854, 'val_aupr': 0.9534874308007314, 'val_auc': 0.9608909842638201, 'val_f1': 0.9072245322245321, 'kfold': 5, 'epoch_count': 6}"
"{'loss': 0.03656848147511482, 'acc': 0.9892226457595825, 'val_loss': 0.3278641998767853, 'val_acc': 0.9037127702978376, 'val_aupr': 0.9461201233262204, 'val_auc': 0.9568739486495502, 'val_f1': 0.9079084287200833, 'kfold': 5, 'epoch_count': 7}"
